Orthogroup	Capsella_rubella	Brassica_rapa
OG0013965	Carub.0004s2962.1.p	Bra004498
OG0013966	Carub.0005s0271.1.p	Bra025117
OG0013967	Carub.0001s4294.1.p	Bra039683
OG0013968	Carub.0005s0328.1.p	Bra026521
OG0013969	Carub.0001s3613.1.p	Bra032215
OG0013970	Carub.0007s3656.1.p	Bra028238
OG0013971	Carub.0002s2192.1.p, Carub.0002s2194.1.p	Bra015865
OG0013972	Carub.0004s1565.1.p	Bra022962
OG0013973	Carub.0002s2122.1.p	Bra035210, Bra015909
OG0013974	Carub.0005s2496.1.p	Bra003319
OG0013975	Carub.0001s1599.1.p	Bra016641
OG0013976	Carub.0007s1597.1.p	Bra013860
OG0013977	Carub.0008s1480.1.p	Bra029021
OG0013978	Carub.0007s3248.1.p	Bra028113
OG0013979	Carub.0002s2393.1.p	Bra003694
OG0013980	Carub.0003s3239.1.p	Bra039628
OG0013981	Carub.0008s2139.1.p	Bra002456, Bra020234
OG0013982	Carub.0004s2176.1.p	Bra017057, Bra005021
OG0013983	Carub.0003s1968.1.p	Bra038232
OG0013984	Carub.0003s2155.1.p	Bra023876
OG0013985	Carub.0006s1721.1.p	Bra023698, Bra006483
OG0013986	Carub.0008s0046.1.p	Bra024951
OG0013987	Carub.0003s1158.1.p	Bra034768
OG0013988	Carub.0008s2401.1.p	Bra038619
OG0013989	Carub.0006s0557.1.p	Bra009217
OG0013990	Carub.0001s1327.1.p	Bra026897, Bra019716
OG0013991	Carub.0006s0089.1.p	Bra005704
OG0013993	Carub.0008s2694.1.p	Bra024442
OG0013994	Carub.0005s0033.1.p	Bra026671
OG0013995	Carub.0002s2755.1.p	Bra003540
OG0013996	Carub.0004s1764.1.p	Bra017283
OG0013997	Carub.0003s2870.1.p	Bra036391
OG0013998	Carub.0006s0659.1.p	Bra005947
OG0013999	Carub.0006s0700.1.p	Bra009321
OG0014000	Carub.0007s2188.1.p	Bra013387
OG0014001	Carub.0008s1736.1.p	Bra002785
OG0014002	Carub.0006s1573.1.p	Bra013972
OG0014003	Carub.0003s2777.1.p	Bra002487, Bra006665
OG0014004	Carub.0008s2551.1.p	Bra024322, Bra037791
OG0014005	Carub.0004s1405.1.p	Bra021807, Bra022895
OG0014006	Carub.0001s1760.1.p	Bra025941
OG0014007	Carub.0002s1505.1.p	Bra008822, Bra004316
OG0014008	Carub.0001s4016.1.p	Bra030448
OG0014009	Carub.0008s1874.1.p	Bra020381
OG0014010	Carub.0005s1288.1.p	Bra006250
OG0014011	Carub.0001s0781.1.p	Bra031628
OG0014014	Carub.0006s2610.1.p	Bra036127
OG0014015	Carub.0002s1374.1.p	Bra004088, Bra034000
OG0014016	Carub.0008s2213.1.p	Bra012958
OG0014017	Carub.0006s0553.1.p	Bra028724
OG0014018	Carub.0006s2451.1.p	Bra009923, Bra036597
OG0014019	Carub.0008s1337.1.p	Bra022635
OG0014020	Carub.0001s0482.1.p	Bra015431, Bra030612
OG0014021	Carub.0004s2589.1.p	Bra004762
OG0014022	Carub.0006s1665.1.p	Bra006455
OG0014023	Carub.0006s1264.1.p	Bra008756
OG0014024	Carub.0005s0792.1.p	Bra025382
OG0014025	Carub.0007s1211.1.p	Bra011040
OG0014026	Carub.0007s0648.1.p	Bra011479, Bra017614
OG0014027	Carub.0001s0682.1.p	Bra015583, Bra030687
OG0014028	Carub.0001s0223.1.p	Bra032557
OG0014029	Carub.0003s1249.1.p	Bra039372
OG0014030	Carub.0005s2824.1.p	Bra014432, Bra007613
OG0014031	Carub.0008s0632.1.p	Bra027444
OG0014032	Carub.0001s4368.1.p	Bra037982
OG0014033	Carub.0004s1868.1.p	Bra005240
OG0014034	Carub.0001s0265.1.p	Bra030533
OG0014035	Carub.0008s1113.1.p	Bra029192, Bra035723
OG0014036	Carub.0006s1920.1.p	Bra006585
OG0014037	Carub.0003s0369.1.p	Bra040186
OG0014038	Carub.0001s4379.1.p	Bra030871
OG0014039	Carub.0004s2504.1.p	Bra000268
OG0014040	Carub.0001s1707.1.p	Bra026674
OG0014041	Carub.0006s3521.1.p	Bra036300
OG0014042	Carub.0006s2941.1.p	Bra000715, Bra037923
OG0014043	Carub.0007s1270.1.p	Bra010384, Bra024230
OG0014044	Carub.0001s3171.1.p	Bra010207
OG0014045	Carub.0005s2892.1.p	Bra007667
OG0014047	Carub.0006s0045.1.p	Bra028898
OG0014048	Carub.0002s1997.1.p	Bra003854
OG0014049	Carub.0005s2867.1.p	Bra003478, Bra007640
OG0014050	Carub.0008s1375.1.p	Bra003045
OG0014051	Carub.0004s1324.1.p	Bra005617
OG0014052	Carub.0008s0899.1.p	Bra037433, Bra020659
OG0014053	Carub.0005s0277.1.p	Bra017380
OG0014054	Carub.0007s1574.1.p	Bra013882
OG0014055	Carub.0007s3070.1.p	Bra038950
OG0014056	Carub.0003s2085.1.p	Bra031237
OG0014057	Carub.0006s3108.1.p	Bra029428
OG0014058	Carub.0007s3651.1.p	Bra013896, Bra028432
OG0014059	Carub.0008s1447.1.p	Bra029040
OG0014060	Carub.0006s0228.1.p	Bra028833
OG0014061	Carub.0001s0606.1.p	Bra015523
OG0014062	Carub.0004s1621.1.p	Bra005416
OG0014063	Carub.0001s4486.1.p	Bra031333
OG0014064	Carub.0008s2133.1.p	Bra002463, Bra006651
OG0014065	Carub.0007s2726.1.p	Bra037071, Bra032699
OG0014066	Carub.0008s2844.1.p	Bra009664
OG0014067	Carub.0001s0476.1.p	Bra015423
OG0014068	Carub.0008s0358.1.p	Bra039524
OG0014069	Carub.0005s1816.1.p	Bra040894
OG0014070	Carub.0004s1636.1.p	Bra022983
OG0014071	Carub.0008s1192.1.p	Bra028284
OG0014072	Carub.0003s0144.1.p	Bra021468
OG0014073	Carub.0004s1229.1.p	Bra022824, Bra021694
OG0014074	Carub.0001s2936.1.p	Bra039878
OG0014075	Carub.0004s0614.1.p	Bra034299
OG0014076	Carub.0007s1941.1.p	Bra013574
OG0014077	Carub.0001s2940.1.p	Bra023154
OG0014078	Carub.0006s0372.1.p	Bra009426
OG0014079	Carub.0008s1074.1.p	Bra000628
OG0014080	Carub.0005s2342.1.p	Bra014678
OG0014081	Carub.0003s2773.1.p	Bra013156
OG0014082	Carub.0001s0048.1.p	Bra032648
OG0014083	Carub.0004s0726.1.p, Carub.0004s0727.1.p	Bra000533
OG0014084	Carub.0003s3533.1.p	Bra036500, Bra031138
OG0014085	Carub.0008s0545.1.p	Bra033668
OG0014086	Carub.0001s1806.1.p	Bra025906
OG0014087	Carub.0008s1925.1.p	Bra002631
OG0014088	Carub.0005s1015.1.p	Bra019436
OG0014089	Carub.0001s0360.1.p	Bra015315
OG0014091	Carub.0006s1826.1.p	Bra020072, Bra002271
OG0014092	Carub.0007s1235.1.p	Bra010369
OG0014093	Carub.0001s3107.1.p	Bra023282
OG0014094	Carub.0006s0856.1.p	Bra006047, Bra009057
OG0014095	Carub.0008s1024.1.p	Bra000614
OG0014096	Carub.0008s1727.1.p	Bra035630
OG0014097	Carub.0006s3228.1.p	Bra029495, Bra029496
OG0014098	Carub.0007s0261.1.p	Bra017843, Bra010607
OG0014099	Carub.0001s0021.1.p	Bra018853
OG0014100	Carub.0002s0067.1.p	Bra027755, Bra027679
OG0014101	Carub.0008s2827.1.p	Bra037180
OG0014102	Carub.0008s2772.1.p	Bra012104
OG0014103	Carub.0008s2259.1.p	Bra029300
OG0014104	Carub.0003s0273.1.p	Bra031986
OG0014105	Carub.0001s0613.1.p	Bra031539
OG0014106	Carub.0002s0740.1.p	Bra038928
OG0014107	Carub.0007s0129.1.p	Bra010687
OG0014108	Carub.0001s2856.1.p	Bra032382, Bra010775
OG0014109	Carub.0003s1038.1.p	Bra034867
OG0014110	Carub.0006s0981.1.p	Bra008968
OG0014111	Carub.0001s1740.1.p	Bra025957
OG0014112	Carub.0005s1888.1.p	Bra006929, Bra012800, Bra033427
OG0014113	Carub.0008s2836.1.p	Bra037184
OG0014114	Carub.0008s2604.1.p	Bra031875
OG0014115	Carub.0001s2346.1.p	Bra024632
OG0014116	Carub.0005s0778.1.p	Bra036222, Bra033080
OG0014117	Carub.0008s1906.1.p	Bra020366, Bra002647
OG0014118	Carub.0003s0179.1.p	Bra021420
OG0014119	Carub.0008s2300.1.p	Bra010074
OG0014120	Carub.0007s1721.1.p	Bra019258
OG0014121	Carub.0005s0782.1.p	Bra033083, Bra025376
OG0014122	Carub.0003s0424.1.p	Bra039472
OG0014123	Carub.0006s0977.1.p	Bra008972
OG0014124	Carub.0008s0801.1.p	Bra037486
OG0014125	Carub.0002s0119.1.p	Bra027795
OG0014126	Carub.0007s0930.1.p	Bra011255
OG0014127	Carub.0001s0408.1.p	Bra015357
OG0014128	Carub.0003s1564.1.p	Bra021144
OG0014129	Carub.0005s0440.1.p	Bra025206
OG0014130	Carub.0006s0794.1.p	Bra009381
OG0014131	Carub.0003s0459.1.p	Bra040646
OG0014132	Carub.0003s2497.1.p	Bra015061
OG0014133	Carub.0008s1669.1.p	Bra002823
OG0014134	Carub.0007s2636.1.p	Bra039541
OG0014135	Carub.0005s1769.1.p	Bra036817
OG0014136	Carub.0001s2072.1.p	Bra025892, Bra012276
OG0014137	Carub.0008s0457.1.p	Bra033709
OG0014138	Carub.0001s3385.1.p	Bra039579
OG0014139	Carub.0002s1771.1.p	Bra007952, Bra016174
OG0014140	Carub.0001s1725.1.p	Bra025971
OG0014141	Carub.0006s1001.1.p	Bra023328
OG0014142	Carub.0001s0882.1.p	Bra020022
OG0014143	Carub.0005s0052.1.p	Bra024872, Bra017442
OG0014144	Carub.0004s2241.1.p	Bra004979
OG0014145	Carub.0001s0318.1.p	Bra032532
OG0014146	Carub.0008s2789.1.p	Bra037160
OG0014147	Carub.0002s0865.1.p	Bra036122
OG0014148	Carub.0001s1521.1.p	Bra026132, Bra016660
OG0014149	Carub.0008s2811.1.p	Bra037177, Bra031809
OG0014150	Carub.0001s3220.1.p	Bra028034
OG0014152	Carub.0003s1604.1.p	Bra027176
OG0014153	Carub.0006s1031.1.p	Bra008937
OG0014154	Carub.0004s1370.1.p	Bra005585
OG0014155	Carub.0005s0924.1.p	Bra034716, Bra039355
OG0014156	Carub.0006s0520.1.p	Bra009183
OG0014157	Carub.0001s2914.1.p	Bra014893, Bra023140
OG0014158	Carub.0005s1172.1.p	Bra038272
OG0014159	Carub.0003s1537.1.p	Bra021122
OG0014160	Carub.0001s1151.1.p	Bra031785, Bra016810
OG0014161	Carub.0006s0318.1.p	Bra009476
OG0014162	Carub.0003s0463.1.p	Bra022150, Bra039445
OG0014163	Carub.0007s2186.1.p	Bra013390
OG0014164	Carub.0003s0617.1.p, Carub.0003s0619.1.p	Bra040283
OG0014165	Carub.0003s3475.1.p	Bra031118
OG0014166	Carub.0007s3739.1.p	Bra028411
OG0014167	Carub.0001s0901.1.p	Bra020003, Bra030791
OG0014168	Carub.0003s1302.1.p	Bra027423, Bra039395
OG0014169	Carub.0004s2003.1.p	Bra017141
OG0014170	Carub.0001s2168.1.p	Bra016386, Bra012308
OG0014171	Carub.0003s0151.1.p	Bra021462
OG0014172	Carub.0001s0285.1.p	Bra032544
OG0014173	Carub.0001s2657.1.p	Bra032878
OG0014174	Carub.0008s1792.1.p	Bra020442, Bra002730
OG0014175	Carub.0001s0016.1.p	Bra032663
OG0014176	Carub.0008s0895.1.p	Bra020660
OG0014177	Carub.0006s0669.1.p	Bra005951
OG0014178	Carub.0006s1411.1.p	Bra006333
OG0014179	Carub.0003s1821.1.p	Bra005451, Bra021896
OG0014181	Carub.0001s3518.1.p	Bra026107
OG0014182	Carub.0004s1655.1.p	Bra022995, Bra005385
OG0014183	Carub.0003s1740.1.p	Bra022230, Bra021264
OG0014184	Carub.0001s3543.1.p	Bra036329
OG0014185	Carub.0003s0938.1.p	Bra029823
OG0014186	Carub.0007s0030.1.p	Bra013992
OG0014187	Carub.0002s1451.1.p	Bra004276
OG0014188	Carub.0006s0751.1.p	Bra006003, Bra009350
OG0014189	Carub.0007s2713.1.p	Bra037079
OG0014190	Carub.0002s1457.1.p	Bra033961
OG0014191	Carub.0006s2447.1.p	Bra009921
OG0014192	Carub.0001s0590.1.p	Bra015508
OG0014193	Carub.0001s2392.1.p	Bra012430
OG0014194	Carub.0001s0775.1.p	Bra018627
OG0014195	Carub.0008s1428.1.p	Bra022687
OG0014197	Carub.0008s2657.1.p	Bra024411
OG0014198	Carub.0001s1279.1.p	Bra016744, Bra019805
OG0014199	Carub.0002s0627.1.p	Bra035451
OG0014200	Carub.0003s1980.1.p	Bra038239
OG0014201	Carub.0007s3287.1.p	Bra028144
OG0014202	Carub.0005s2291.1.p	Bra007221
OG0014203	Carub.0006s0455.1.p	Bra009123
OG0014204	Carub.0003s2639.1.p	Bra013196
OG0014205	Carub.0006s3382.1.p	Bra000839, Bra034195
OG0014206	Carub.0001s0798.1.p	Bra030735
OG0014207	Carub.0006s1080.1.p	Bra006152, Bra023371
OG0014208	Carub.0004s1527.1.p	Bra021866
OG0014209	Carub.0001s0178.1.p	Bra033343
OG0014210	Carub.0006s3668.1.p	Bra008524
OG0014211	Carub.0008s0864.1.p	Bra037454, Bra037452
OG0014212	Carub.0008s1169.1.p	Bra022558
OG0014213	Carub.0003s0745.1.p	Bra001273
OG0014214	Carub.0003s1205.1.p	Bra038744, Bra034743
OG0014215	Carub.0003s3181.1.p	Bra002079
OG0014216	Carub.0006s1588.1.p	Bra013961
OG0014218	Carub.0006s2346.1.p	Bra009853
OG0014219	Carub.0008s0196.1.p	Bra022003
OG0014220	Carub.0001s1796.1.p	Bra016559
OG0014221	Carub.0008s2272.1.p	Bra010052
OG0014222	Carub.0004s2519.1.p	Bra016860
OG0014223	Carub.0006s0682.1.p	Bra028677
OG0014224	Carub.0006s3118.1.p	Bra029436
OG0014225	Carub.0006s2001.1.p	Bra002402, Bra006617, Bra020180
OG0014226	Carub.0004s2383.1.p	Bra004628
OG0014227	Carub.0003s0589.1.p	Bra040271
OG0014228	Carub.0007s3634.1.p	Bra025659
OG0014229	Carub.0007s1114.1.p	Bra011105
OG0014230	Carub.0002s0958.1.p	Bra036270
OG0014231	Carub.0004s1799.1.p	Bra005290, Bra023056
OG0014232	Carub.0005s2746.1.p	Bra007554
OG0014233	Carub.0006s0853.1.p	Bra009060
OG0014234	Carub.0003s1798.1.p	Bra022295
OG0014235	Carub.0008s2580.1.p	Bra024342
OG0014236	Carub.0002s0734.1.p	Bra027929
OG0014238	Carub.0008s1301.1.p	Bra003108
OG0014239	Carub.0002s1787.1.p	Bra007959
OG0014240	Carub.0006s0833.1.p	Bra031468
OG0014241	Carub.0003s1870.1.p	Bra001726, Bra022366
OG0014242	Carub.0006s1547.1.p	Bra008565, Bra023608
OG0014243	Carub.0007s1673.1.p	Bra013791
OG0014244	Carub.0007s3384.1.p	Bra025484
OG0014245	Carub.0001s0155.1.p	Bra033330
OG0014246	Carub.0006s2172.1.p	Bra009721
OG0014247	Carub.0001s1884.1.p	Bra025722
OG0014248	Carub.0001s0759.1.p	Bra030719
OG0014249	Carub.0002s2519.1.p	Bra040882
OG0014250	Carub.0003s0469.1.p	Bra039440
OG0014251	Carub.0006s1408.1.p	Bra008664, Bra008666
OG0014252	Carub.0005s1858.1.p	Bra006912
OG0014253	Carub.0006s2707.1.p	Bra029323
OG0014254	Carub.0006s0392.1.p	Bra005834, Bra028775
OG0014255	Carub.0006s0738.1.p	Bra009341
OG0014256	Carub.0007s1771.1.p	Bra013698
OG0014257	Carub.0007s3093.1.p	Bra036714
OG0014258	Carub.0004s0577.1.p, Carub.0008s2525.1.p	Bra024300
OG0014260	Carub.0008s0398.1.p	Bra033747
OG0014261	Carub.0001s1864.1.p	Bra016529
OG0014262	Carub.0003s2124.1.p	Bra023891, Bra031268
OG0014263	Carub.0004s2110.1.p	Bra000113
OG0014264	Carub.0005s1525.1.p	Bra018014
OG0014265	Carub.0005s1863.1.p	Bra012813, Bra006916
OG0014266	Carub.0001s0767.1.p	Bra018635
OG0014267	Carub.0004s1881.1.p	Bra005229, Bra005227
OG0014268	Carub.0004s3011.1.p	Bra004460
OG0014269	Carub.0005s0036.1.p	Bra026670
OG0014272	Carub.0008s1845.1.p	Bra006792
OG0014273	Carub.0001s1266.1.p	Bra026949
OG0014274	Carub.0001s0296.1.p	Bra032541, Bra015271
OG0014275	Carub.0001s0409.1.p	Bra030592
OG0014276	Carub.0002s2563.1.p	Bra008380
OG0014277	Carub.0002s1098.1.p	Bra022483, Bra004112
OG0014278	Carub.0003s0986.1.p	Bra034135
OG0014279	Carub.0003s0165.1.p	Bra001050
OG0014280	Carub.0004s0201.1.p	Bra039937
OG0014281	Carub.0003s3166.1.p	Bra002074, Bra024508
OG0014282	Carub.0003s3193.1.p	Bra002091, Bra037249
OG0014283	Carub.0003s3537.1.p	Bra006374, Bra023586
OG0014284	Carub.0003s0481.1.p	Bra040215, Bra001151
OG0014285	Carub.0003s0642.1.p	Bra001224, Bra029610
OG0014286	Carub.0004s1238.1.p	Bra022827
OG0014287	Carub.0004s1647.1.p	Bra005393
OG0014288	Carub.0005s1864.1.p	Bra012810
OG0014289	Carub.0005s2447.1.p	Bra007343
OG0014290	Carub.0005s2656.1.p	Bra003393, Bra007481
OG0014291	Carub.0005s3008.1.p	Bra003961
OG0014292	Carub.0006s2216.1.p	Bra029402, Bra029404
OG0014293	Carub.0006s2384.1.p	Bra036560
OG0014294	Carub.0006s2984.1.p	Bra033158
OG0014295	Carub.0007s0923.1.p	Bra011259
OG0014296	Carub.0007s0221.1.p	Bra010628
OG0014297	Carub.0007s2394.1.p	Bra026257, Bra026258, Bra026256
OG0014298	Carub.0002s0050.1.p	Bra027744
OG0014299	Carub.0007s3204.1.p	Bra035349
OG0014300	Carub.0007s3464.1.p	Bra025539
OG0014301	Carub.0008s1596.1.p	Bra035579, Bra002891
OG0014302	Carub.0008s2046.1.p	Bra002530, Bra006693
OG0014304	Carub.0008s2438.1.p	Bra038649
OG0014305	Carub.0008s2737.1.p	Bra012136
OG0014306	Carub.0008s0360.1.p	Bra039522, Bra033758
OG0014307	Carub.0008s1017.1.p	Bra037935
OG0014308	Carub.0008s1086.1.p	Bra022755
OG0014309	Carub.0001s0428.1.p	Bra015381
OG0014310	Carub.0003s0697.1.p	Bra001251
OG0014311	Carub.0004s0740.1.p	Bra005087, Bra017101
OG0014312	Carub.0005s1612.1.p	Bra036025
OG0014314	Carub.0006s2382.1.p	Bra009879
OG0014315	Carub.0006s2446.1.p	Bra020558
OG0014316	Carub.0006s3477.1.p	Bra000883, Bra018555
OG0014317	Carub.0007s1723.1.p	Bra019260, Bra013740
OG0014318	Carub.0007s1967.1.p	Bra013552, Bra038759
OG0014319	Carub.0008s2284.1.p	Bra035907, Bra029281
OG0014322	Carub.0005s2494.1.p	Bra014586, Bra014585
OG0014323	Carub.0001s0695.1.p	Bra030694, Bra015595
OG0014324	Carub.0001s0507.1.p	Bra032455, Bra030623
OG0014325	Carub.0003s1567.1.p	Bra021146
OG0014331	Carub.0008s2214.1.p	Bra012957, Bra029314
OG0014331	Carub.0007s1557.1.p	Bra013891
OG0014332	Carub.0003s0868.1.p	Bra029777, Bra005756
OG0014346	Carub.0003s3477.1.p	Bra036468
OG0014347	Carub.0003s0365.1.p	Bra040190
OG0014348	Carub.0006s0720.1.p	Bra009337
OG0014349	Carub.0006s3495.1.p	Bra018563
OG0014352	Carub.0001s2622.1.p	Bra030060, Bra032844
OG0014353	Carub.0008s1707.1.p	Bra002805
OG0014354	Carub.0005s0184.1.p	Bra024797
OG0014355	Carub.0003s3467.1.p	Bra036464
OG0014356	Carub.0001s0783.1.p	Bra018623
OG0014357	Carub.0008s0980.1.p	Bra000600
OG0014358	Carub.0001s4480.1.p, Carub.0006s2404.1.p	Bra030812
OG0014359	Carub.0003s2520.1.p	Bra036670
OG0014360	Carub.0003s0894.1.p	Bra029796
OG0014361	Carub.0011s0004.1.p	Bra030701
OG0014363	Carub.0003s1261.1.p	Bra039381
OG0014364	Carub.0001s3836.1.p	Bra032274
OG0014365	Carub.0001s1859.1.p	Bra016531
OG0014366	Carub.0005s2146.1.p	Bra007105
OG0014367	Carub.0004s2871.1.p	Bra039296, Bra000409
OG0014368	Carub.0006s1110.1.p	Bra006168
OG0014370	Carub.0002s1908.1.p	Bra016074
OG0014371	Carub.0006s0336.1.p	Bra005805
OG0014372	Carub.0001s3072.1.p	Bra010153
OG0014373	Carub.0006s0411.1.p	Bra005846
OG0014374	Carub.0007s0919.1.p	Bra010241
OG0014375	Carub.0008s1473.1.p	Bra022719
OG0014376	Carub.0008s0657.1.p	Bra033637
OG0014377	Carub.0003s0205.1.p	Bra021384
OG0014378	Carub.0005s1604.1.p	Bra017963
OG0014379	Carub.0001s0038.1.p	Bra033229
OG0014380	Carub.0007s0814.1.p	Bra011347
OG0014381	Carub.0005s2235.1.p	Bra014733
OG0014382	Carub.0008s1840.1.p	Bra020407
OG0014383	Carub.0004s2522.1.p	Bra000274
OG0014384	Carub.0008s2519.1.p	Bra024292
OG0014385	Carub.0005s2062.1.p	Bra014847
OG0014386	Carub.0008s1767.1.p	Bra002755
OG0014387	Carub.0003s2438.1.p	Bra028359, Bra001927
OG0014389	Carub.0003s2446.1.p	Bra028363
OG0014390	Carub.0003s2938.1.p	Bra013178
OG0014391	Carub.0006s2232.1.p	Bra029409
OG0014392	Carub.0002s0312.1.p	Bra021305
OG0014393	Carub.0005s2274.1.p	Bra007207
OG0014394	Carub.0006s1582.1.p	Bra013966
OG0014395	Carub.0004s2829.1.p	Bra004926
OG0014396	Carub.0005s2802.1.p	Bra003447
OG0014397	Carub.0003s2755.1.p	Bra019452
OG0014398	Carub.0003s1230.1.p	Bra039358
OG0014399	Carub.0006s0982.1.p	Bra008967
OG0014400	Carub.0007s0806.1.p	Bra040080
OG0014401	Carub.0006s2379.1.p	Bra009876
OG0014402	Carub.0006s0574.1.p	Bra005915
OG0014403	Carub.0003s3147.1.p	Bra037272
OG0014404	Carub.0006s3334.1.p	Bra034233
OG0014405	Carub.0006s2678.1.p	Bra002894
OG0014406	Carub.0007s3177.1.p	Bra035363
OG0014407	Carub.0007s1631.1.p	Bra013830
OG0014408	Carub.0001s2563.1.p	Bra012510
OG0014409	Carub.0006s0805.1.p	Bra009387, Bra006023
OG0014410	Carub.0006s3545.1.p	Bra037377
OG0014411	Carub.0008s1720.1.p	Bra002797
OG0014412	Carub.0006s0017.1.p	Bra009642
OG0014413	Carub.0008s1122.1.p	Bra035731
OG0014414	Carub.0006s3206.1.p	Bra000786
OG0014415	Carub.0007s0489.1.p	Bra011615
OG0014416	Carub.0006s0354.1.p	Bra009438
OG0014418	Carub.0006s2761.1.p	Bra000667
OG0014419	Carub.0008s1709.1.p	Bra002803
OG0014420	Carub.0003s0929.1.p	Bra001288
OG0014421	Carub.0006s1500.1.p	Bra008595
OG0014422	Carub.0006s2539.1.p	Bra009979
OG0014423	Carub.0005s2225.1.p	Bra007173
OG0014424	Carub.0006s2919.1.p, Carub.0006s2918.1.p	Bra036752
OG0014425	Carub.0007s2645.1.p	Bra012787
OG0014426	Carub.0007s3570.1.p	Bra025627
OG0014427	Carub.0008s0082.1.p	Bra022091
OG0014428	Carub.0007s0693.1.p	Bra011450
OG0014429	Carub.0008s0582.1.p	Bra027468
OG0014430	Carub.0003s2448.1.p	Bra028365
OG0014431	Carub.0008s2221.1.p	Bra012948
OG0014432	Carub.0001s0129.1.p	Bra033310
OG0014433	Carub.0004s0384.1.p	Bra007844
OG0014435	Carub.0006s2490.1.p	Bra009948
OG0014436	Carub.0001s3101.1.p	Bra010177
OG0014437	Carub.0005s0317.1.p	Bra026526
OG0014438	Carub.0006s3016.1.p	Bra035236
OG0014439	Carub.0001s3958.1.p	Bra018855, Bra030485
OG0014440	Carub.0008s1513.1.p	Bra002953
OG0014441	Carub.0003s1861.1.p	Bra022357
OG0014442	Carub.0003s3017.1.p	Bra013076, Bra013075, Bra001976
OG0014443	Carub.0003s2425.1.p	Bra014998
OG0014444	Carub.0004s1633.1.p	Bra005404
OG0014445	Carub.0004s2537.1.p	Bra004729
OG0014446	Carub.0007s2799.1.p	Bra032782
OG0014447	Carub.0001s0575.1.p	Bra032424
OG0014449	Carub.0006s0527.1.p	Bra009189, Bra028733
OG0014450	Carub.0007s1254.1.p	Bra024217
OG0014451	Carub.0006s3071.1.p	Bra035212
OG0014452	Carub.0007s0342.1.p	Bra011717
OG0014453	Carub.0002s1515.1.p	Bra004325
OG0014455	Carub.0004s0606.1.p	Bra007767
OG0014456	Carub.0001s4367.1.p	Bra037981
OG0014457	Carub.0002s1144.1.p	Bra022470
OG0014458	Carub.0008s1547.1.p	Bra035559, Bra028989
OG0014459	Carub.0001s1783.1.p	Bra025925
OG0014461	Carub.0005s3014.1.p	Bra040450
OG0014462	Carub.0004s0894.1.p	Bra011974
OG0014463	Carub.0005s3004.1.p	Bra007741
OG0014464	Carub.0002s2771.1.p	Bra003532
OG0014466	Carub.0007s0005.1.p	Bra012812
OG0014467	Carub.0007s0733.1.p	Bra011416
OG0014468	Carub.0001s3531.1.p	Bra036966
OG0014469	Carub.0003s0309.1.p, Carub.0003s0336.1.p	Bra021425, Bra021424, Bra021475, Bra021426
OG0014470	Carub.0001s3603.1.p	Bra032216
OG0014471	Carub.0003s3036.1.p	Bra001982
OG0014472	Carub.0001s0807.1.p	Bra031639
OG0014473	Carub.0007s3723.1.p	Bra028195
OG0014474	Carub.0006s3001.1.p	Bra035247
OG0014475	Carub.0024s0006.1.p	Bra014266
OG0014476	Carub.0008s0819.1.p	Bra020691, Bra020694, Bra037478
OG0014477	Carub.0004s1910.1.p	Bra017203
OG0014478	Carub.0006s1388.1.p	Bra008680
OG0014479	Carub.0004s0012.1.p	Bra031160, Bra030321
OG0014480	Carub.0008s0843.1.p	Bra037466
OG0014481	Carub.0007s3356.1.p	Bra028508
OG0014482	Carub.0002s2076.1.p	Bra008117
OG0014483	Carub.0004s2000.1.p	Bra000036
OG0014484	Carub.0008s0558.1.p	Bra033663
OG0014485	Carub.0005s1792.1.p	Bra036792
OG0014486	Carub.0001s3859.1.p	Bra014186
OG0014487	Carub.0007s0089.1.p	Bra010715
OG0014488	Carub.0006s1493.1.p	Bra008602
OG0014489	Carub.0001s2700.1.p	Bra030104, Bra010861
OG0014490	Carub.0004s2298.1.p	Bra016977
OG0014491	Carub.0007s0791.1.p	Bra011365
OG0014492	Carub.0001s0634.1.p	Bra015548
OG0014493	Carub.0003s2189.1.p	Bra023860
OG0014494	Carub.0003s1485.1.p	Bra027272
OG0014495	Carub.0007s2264.1.p	Bra013327
OG0014496	Carub.0006s2386.1.p	Bra020548
OG0014497	Carub.0002s1661.1.p	Bra003973
OG0014498	Carub.0003s1594.1.p	Bra027184
OG0014499	Carub.0004s2105.1.p	Bra000111
OG0014500	Carub.0006s0310.1.p	Bra005795
OG0014501	Carub.0007s2511.1.p	Bra012721, Bra040578
OG0014502	Carub.0001s2129.1.p	Bra012296
OG0014503	Carub.0005s0237.1.p	Bra017387
OG0014504	Carub.0003s0406.1.p	Bra040411
OG0014506	Carub.0008s1773.1.p	Bra002746
OG0014507	Carub.0007s2577.1.p	Bra012754
OG0014508	Carub.0003s0280.1.p	Bra036447
OG0014509	Carub.0003s3522.1.p	Bra036673
OG0014510	Carub.0007s0313.1.p	Bra017803
OG0014511	Carub.0008s1312.1.p	Bra040933, Bra022618
OG0014512	Carub.0006s1969.1.p	Bra006607
OG0014514	Carub.0003s2839.1.p	Bra037214
OG0014515	Carub.0007s1497.1.p	Bra013938
OG0014516	Carub.0003s0198.1.p	Bra040608
OG0014517	Carub.0001s3591.1.p	Bra032213
OG0014518	Carub.0002s1056.1.p	Bra022493
OG0014519	Carub.0007s2277.1.p	Bra013312
